year,month,state,capacity_factor
1996,11,KS,0.11379
1996,11,KY,0.021741
1996,11,LA,0.041988
1996,11,MA,0.053431
1996,11,MD,0.024938
1996,11,ME,0.036494
1996,11,MI,0.037193
1996,11,MN,0.051475
1996,11,MO,0.054078
1996,11,MS,0.022212
1996,11,MT,0.064661
1996,11,NC,0.026419
1996,11,ND,0.084921
1996,11,NE,0.080137
1996,11,NH,0.087671
1996,11,NJ,0.044037
1996,11,NM,0.063563
1996,11,NV,0.02948
1996,11,NY,0.049048
1996,11,OH,0.045477
1996,11,OK,0.10236
1996,11,OR,0.032773
1996,11,PA,0.030275
1996,11,RI,0.057168
1996,11,SC,0.026299
1996,11,SD,0.075168
1996,11,TN,0.026644
1996,11,TX,0.076842
1996,11,UT,0.037607
1996,11,VA,0.024536
1996,11,VT,0.021584
1996,11,WA,0.024759
1996,11,WI,0.055401
1996,11,WV,0.012513
1996,11,WY,0.079324
1996,12,AL,0.023703
1996,12,AR,0.046509
1996,12,AZ,0.027631
1996,12,CA,0.054315
1996,12,CO,0.070683
1996,12,CT,0.035817
1996,12,DE,0.074453
1996,12,FL,0.027749
1996,12,GA,0.016479
1996,12,IA,0.074616
1996,12,ID,0.076591
1996,12,IL,0.070404
1996,12,IN,0.060672
1996,12,KS,0.082588
1996,12,KY,0.03357
1996,12,LA,0.038169
1996,12,MA,0.069815
1996,12,MD,0.032527
1996,12,ME,0.047519
1996,12,MI,0.042631
1996,12,MN,0.062404
1996,12,MO,0.056944
1996,12,MS,0.023437
1996,12,MT,0.106561
1996,12,NC,0.030161
1996,12,ND,0.137488
1996,12,NE,0.108455
1996,12,NH,0.076184
1996,12,NJ,0.052631
1996,12,NM,0.082574
1996,12,NV,0.05615
1996,12,NY,0.063097
1996,12,OH,0.072997
1996,12,OK,0.090309
1996,12,OR,0.066355
1996,12,PA,0.041039
1996,12,RI,0.086971
1996,12,SC,0.023292
1996,12,SD,0.124504
1996,12,TN,0.03747
1996,12,TX,0.073968
1996,12,UT,0.056728
1996,12,VA,0.033447
1996,12,VT,0.027398
1996,12,WA,0.043303
1996,12,WI,0.047826
1996,12,WV,0.019492
1996,12,WY,0.172223
1997,1,AL,0.030983
1997,1,AR,0.046781
1997,1,AZ,0.034362
1997,1,CA,0.041553
1997,1,CO,0.039296
1997,1,CT,0.048601
1997,1,DE,0.083876
1997,1,FL,0.033387
1997,1,GA,0.028793
1997,1,IA,0.137231
1997,1,ID,0.051822
1997,1,IL,0.092856
1997,1,IN,0.098259
1997,1,KS,0.098197
1997,1,KY,0.042594
1997,1,LA,0.050212
1997,1,MA,0.104836
1997,1,MD,0.04247
1997,1,ME,0.059605
1997,1,MI,0.075091
1997,1,MN,0.097413
1997,1,MO,0.070051
1997,1,MS,0.030153
1997,1,MT,0.100952
1997,1,NC,0.036505
1997,1,ND,0.172484
1997,1,NE,0.130436
1997,1,NH,0.091221
1997,1,NJ,0.075106
1997,1,NM,0.075187
1997,1,NV,0.043212
1997,1,NY,0.12514
1997,1,OH,0.119439
1997,1,OK,0.090518
1997,1,OR,0.045592
1997,1,PA,0.078884
1997,1,RI,0.109062
1997,1,SC,0.031534
1997,1,SD,0.158058
1997,1,TN,0.043355
1997,1,TX,0.07727
1997,1,UT,0.03502
1997,1,VA,0.045717
1997,1,VT,0.052288
1997,1,WA,0.035857
1997,1,WI,0.071166
1997,1,WV,0.035418
1997,1,WY,0.116024
1997,2,AL,0.0244
1997,2,AR,0.031098
1997,2,AZ,0.035174
1997,2,CA,0.050698
1997,2,CO,0.042923
1997,2,CT,0.033064
1997,2,DE,0.080144
1997,2,FL,0.041892
1997,2,GA,0.019155
1997,2,IA,0.060581
1997,2,ID,0.038706
1997,2,IL,0.064929
1997,2,IN,0.074883
1997,2,KS,0.08699
1997,2,KY,0.034165
1997,2,LA,0.057846
1997,2,MA,0.088391
1997,2,MD,0.044058
1997,2,ME,0.027658
1997,2,MI,0.054859
1997,2,MN,0.053458
1997,2,MO,0.049581
1997,2,MS,0.023934
1997,2,MT,0.068319
1997,2,NC,0.03213
1997,2,ND,0.109346
1997,2,NE,0.083389
1997,2,NH,0.080185
1997,2,NJ,0.064685
1997,2,NM,0.068683
1997,2,NV,0.040795
1997,2,NY,0.080723
1997,2,OH,0.086104
1997,2,OK,0.072087
1997,2,OR,0.02842
1997,2,PA,0.059046
1997,2,RI,0.086748
1997,2,SC,0.020475
1997,2,SD,0.076206
1997,2,TN,0.028804
1997,2,TX,0.066365
1997,2,UT,0.038964
1997,2,VA,0.03591
1997,2,VT,0.027487
1997,2,WA,0.030146
1997,2,WI,0.052063
1997,2,WV,0.02979
1997,2,WY,0.071116
1997,3,AL,0.0286
1997,3,AR,0.042676
1997,3,AZ,0.027954
1997,3,CA,0.036147
1997,3,CO,0.061315
1997,3,CT,0.05971
1997,3,DE,0.120956
1997,3,FL,0.038744
1997,3,GA,0.028966
1997,3,IA,0.117553
1997,3,ID,0.064045
1997,3,IL,0.092391
1997,3,IN,0.08774
1997,3,KS,0.137478
1997,3,KY,0.033536
1997,3,LA,0.040822
1997,3,MA,0.10318
1997,3,MD,0.079769
1997,3,ME,0.053482
1997,3,MI,0.055795
1997,3,MN,0.067747
1997,3,MO,0.074372
1997,3,MS,0.025918
1997,3,MT,0.1193
1997,3,NC,0.055722
1997,3,ND,0.135401
1997,3,NE,0.150105
1997,3,NH,0.084925
1997,3,NJ,0.089667
1997,3,NM,0.082613
1997,3,NV,0.046826
1997,3,NY,0.091662
1997,3,OH,0.099824
1997,3,OK,0.122933
1997,3,OR,0.048052
1997,3,PA,0.079238
1997,3,RI,0.114798
1997,3,SC,0.044046
1997,3,SD,0.127186
1997,3,TN,0.039767
1997,3,TX,0.072946
1997,3,UT,0.054059
1997,3,VA,0.05737
1997,3,VT,0.033668
1997,3,WA,0.07201
1997,3,WI,0.056366
1997,3,WV,0.034422
1997,3,WY,0.116039
1997,4,AL,0.031433
1997,4,AR,0.040099
1997,4,AZ,0.065877
1997,4,CA,0.077943
1997,4,CO,0.070343
1997,4,CT,0.056972
1997,4,DE,0.105662
1997,4,FL,0.052803
1997,4,GA,0.032454
1997,4,IA,0.089034
1997,4,ID,0.07197
1997,4,IL,0.085773
1997,4,IN,0.07867
1997,4,KS,0.105526
1997,4,KY,0.027119
1997,4,LA,0.060758
1997,4,MA,0.095479
1997,4,MD,0.068578
1997,4,ME,0.064914
1997,4,MI,0.058263
1997,4,MN,0.064443
1997,4,MO,0.065405
1997,4,MS,0.025468
1997,4,MT,0.099806
1997,4,NC,0.043805
1997,4,ND,0.136
1997,4,NE,0.130683
1997,4,NH,0.085124
1997,4,NJ,0.077323
1997,4,NM,0.112544
1997,4,NV,0.068863
1997,4,NY,0.0736
1997,4,OH,0.06035
1997,4,OK,0.093706
1997,4,OR,0.038589
1997,4,PA,0.063914
1997,4,RI,0.103592
1997,4,SC,0.036088
1997,4,SD,0.102002
1997,4,TN,0.031105
1997,4,TX,0.085254
1997,4,UT,0.055484
1997,4,VA,0.049427
1997,4,VT,0.030588
1997,4,WA,0.045412
1997,4,WI,0.070538
1997,4,WV,0.02168
1997,4,WY,0.113982
1997,5,AL,0.018932
1997,5,AR,0.027846
1997,5,AZ,0.041264
1997,5,CA,0.050762
1997,5,CO,0.054432
1997,5,CT,0.048419
1997,5,DE,0.084373
1997,5,FL,0.027057
1997,5,GA,0.023947
1997,5,IA,0.123758
1997,5,ID,0.038257
1997,5,IL,0.101335
1997,5,IN,0.095431
1997,5,KS,0.082697
1997,5,KY,0.033095
1997,5,LA,0.02267
1997,5,MA,0.0815
1997,5,MD,0.058234
1997,5,ME,0.047576
1997,5,MI,0.061894
1997,5,MN,0.08835
1997,5,MO,0.054554
1997,5,MS,0.013858
1997,5,MT,0.082337
1997,5,NC,0.049597
1997,5,ND,0.151463
1997,5,NE,0.116783
1997,5,NH,0.090804
1997,5,NJ,0.072017
1997,5,NM,0.064929
1997,5,NV,0.039774
1997,5,NY,0.084905
1997,5,OH,0.094102
1997,5,OK,0.065669
1997,5,OR,0.019993
1997,5,PA,0.073032
1997,5,RI,0.094623
1997,5,SC,0.038916
1997,5,SD,0.121721
1997,5,TN,0.03242
1997,5,TX,0.053818
1997,5,UT,0.035618
1997,5,VA,0.047147
1997,5,VT,0.033385
1997,5,WA,0.029477
1997,5,WI,0.083076
1997,5,WV,0.031993
1997,5,WY,0.066917
1997,6,AL,0.011754
1997,6,AR,0.01562
1997,6,AZ,0.0504
1997,6,CA,0.064685
1997,6,CO,0.049754
1997,6,CT,0.016442
1997,6,DE,0.036325
1997,6,FL,0.024034
1997,6,GA,0.013738
1997,6,IA,0.038413
1997,6,ID,0.034359
1997,6,IL,0.041096
1997,6,IN,0.036677
1997,6,KS,0.05239
1997,6,KY,0.00806
1997,6,LA,0.013996
1997,6,MA,0.036932
1997,6,MD,0.016244
1997,6,ME,0.019578
1997,6,MI,0.027223
1997,6,MN,0.034127
1997,6,MO,0.022373
1997,6,MS,0.00905
1997,6,MT,0.058538
1997,6,NC,0.026002
1997,6,ND,0.077592
1997,6,NE,0.057001
1997,6,NH,0.059084
1997,6,NJ,0.029288
1997,6,NM,0.050515
1997,6,NV,0.059269
1997,6,NY,0.026739
1997,6,OH,0.029157
1997,6,OK,0.056011
1997,6,OR,0.024641
1997,6,PA,0.018156
1997,6,RI,0.048026
1997,6,SC,0.023515
1997,6,SD,0.055771
1997,6,TN,0.010841
1997,6,TX,0.04581
1997,6,UT,0.054079
1997,6,VA,0.017657
1997,6,VT,0.011819
1997,6,WA,0.029173
1997,6,WI,0.027412
1997,6,WV,0.008421
1997,6,WY,0.055833
1997,7,AL,0.01252
1997,7,AR,0.009162
1997,7,AZ,0.039146
1997,7,CA,0.041086
1997,7,CO,0.0493
1997,7,CT,0.018786
1997,7,DE,0.02737
1997,7,FL,0.018179
1997,7,GA,0.010304
1997,7,IA,0.037584
1997,7,ID,0.025164
1997,7,IL,0.030877
1997,7,IN,0.02943
1997,7,KS,0.062534
1997,7,KY,0.006242
1997,7,LA,0.015955
1997,7,MA,0.038609
1997,7,MD,0.012933
1997,7,ME,0.019419
1997,7,MI,0.023198
1997,7,MN,0.03051
1997,7,MO,0.017998
1997,7,MS,0.00722
1997,7,MT,0.042345
1997,7,NC,0.015322
1997,7,ND,0.065671
1997,7,NE,0.060288
1997,7,NH,0.060534
1997,7,NJ,0.027565
1997,7,NM,0.046039
1997,7,NV,0.044104
1997,7,NY,0.031247
1997,7,OH,0.023889
1997,7,OK,0.046572
1997,7,OR,0.023514
1997,7,PA,0.017925
1997,7,RI,0.053607
1997,7,SC,0.017035
1997,7,SD,0.062112
1997,7,TN,0.00781
1997,7,TX,0.037339
1997,7,UT,0.040308
1997,7,VA,0.010781
1997,7,VT,0.007742
1997,7,WA,0.026487
1997,7,WI,0.026217
1997,7,WV,0.005911
1997,7,WY,0.051248
1997,8,AL,0.008995
1997,8,AR,0.012065
1997,8,AZ,0.034998
1997,8,CA,0.039936
1997,8,CO,0.030629
1997,8,CT,0.01314
1997,8,DE,0.012568
1997,8,FL,0.013822
1997,8,GA,0.012959
1997,8,IA,0.012224
1997,8,ID,0.027318
1997,8,IL,0.023338
1997,8,IN,0.022463
1997,8,KS,0.031236
1997,8,KY,0.009159
1997,8,LA,0.01093
1997,8,MA,0.025119
1997,8,MD,0.010068
1997,8,ME,0.01182
1997,8,MI,0.01675
1997,8,MN,0.01507
1997,8,MO,0.015888
1997,8,MS,0.005717
1997,8,MT,0.04404
1997,8,NC,0.012571
1997,8,ND,0.046614
1997,8,NE,0.029542
1997,8,NH,0.048737
1997,8,NJ,0.014511
1997,8,NM,0.028437
1997,8,NV,0.043078
1997,8,NY,0.019154
1997,8,OH,0.020636
1997,8,OK,0.035528
1997,8,OR,0.019418
1997,8,PA,0.014113
1997,8,RI,0.037408
1997,8,SC,0.011633
1997,8,SD,0.028446
1997,8,TN,0.010621
1997,8,TX,0.039281
1997,8,UT,0.045879
1997,8,VA,0.009482
1997,8,VT,0.006939
1997,8,WA,0.023735
1997,8,WI,0.014484
1997,8,WV,0.005867
1997,8,WY,0.048747
1997,9,AL,0.006839
1997,9,AR,0.015503
1997,9,AZ,0.028355
1997,9,CA,0.034111
1997,9,CO,0.025931
1997,9,CT,0.02089
1997,9,DE,0.033451
1997,9,FL,0.018779
1997,9,GA,0.012158
1997,9,IA,0.029706
1997,9,ID,0.031516
1997,9,IL,0.033377
1997,9,IN,0.030711
1997,9,KS,0.048589
1997,9,KY,0.009762
1997,9,LA,0.0103
1997,9,MA,0.034826
1997,9,MD,0.018324
1997,9,ME,0.017082
1997,9,MI,0.030955
1997,9,MN,0.038723
1997,9,MO,0.020264
1997,9,MS,0.005537
1997,9,MT,0.079949
1997,9,NC,0.01517
1997,9,ND,0.104318
1997,9,NE,0.051318
1997,9,NH,0.060333
1997,9,NJ,0.035083
1997,9,NM,0.02987
1997,9,NV,0.037984
1997,9,NY,0.032979
1997,9,OH,0.027585
1997,9,OK,0.054633
1997,9,OR,0.02351
1997,9,PA,0.024887
1997,9,RI,0.042258
1997,9,SC,0.016513
1997,9,SD,0.058443
1997,9,TN,0.011981
1997,9,TX,0.028299
1997,9,UT,0.036921
1997,9,VA,0.018
1997,9,VT,0.012012
1997,9,WA,0.033075
1997,9,WI,0.034375
1997,9,WV,0.007859
1997,9,WY,0.055092
1997,10,AL,0.014288
1997,10,AR,0.020044
1997,10,AZ,0.037736
1997,10,CA,0.043425
1997,10,CO,0.076095
1997,10,CT,0.019446
1997,10,DE,0.02398
1997,10,FL,0.030375
1997,10,GA,0.012474
1997,10,IA,0.083275
1997,10,ID,0.05218
1997,10,IL,0.055272
1997,10,IN,0.038699
1997,10,KS,0.107963
1997,10,KY,0.011017
1997,10,LA,0.033952
1997,10,MA,0.038748
1997,10,MD,0.016107
1997,10,ME,0.020612
1997,10,MI,0.036831
1997,10,MN,0.069614
1997,10,MO,0.039034
1997,10,MS,0.017859
1997,10,MT,0.102456
1997,10,NC,0.011765
1997,10,ND,0.137366
1997,10,NE,0.134945
1997,10,NH,0.052361
1997,10,NJ,0.023801
1997,10,NM,0.066405
1997,10,NV,0.051288
1997,10,NY,0.033711
1997,10,OH,0.030123
1997,10,OK,0.069454
1997,10,OR,0.045773
1997,10,PA,0.021987
1997,10,RI,0.034184
1997,10,SC,0.010673
1997,10,SD,0.112137
1997,10,TN,0.01317
1997,10,TX,0.048061
1997,10,UT,0.054817
1997,10,VA,0.016502
1997,10,VT,0.014586
1997,10,WA,0.044111
1997,10,WI,0.049931
1997,10,WV,0.006268
1997,10,WY,0.103428
1997,11,AL,0.014958
1997,11,AR,0.02403
1997,11,AZ,0.01528
1997,11,CA,0.023386
1997,11,CO,0.038887
1997,11,CT,0.048917
1997,11,DE,0.065398
1997,11,FL,0.024926
1997,11,GA,0.015805
1997,11,IA,0.060819
1997,11,ID,0.029021
1997,11,IL,0.048014
1997,11,IN,0.046409
1997,11,KS,0.070688
1997,11,KY,0.014074
1997,11,LA,0.027413
1997,11,MA,0.074035
1997,11,MD,0.035838
1997,11,ME,0.03424
1997,11,MI,0.03011
1997,11,MN,0.049604
1997,11,MO,0.035594
1997,11,MS,0.010059
1997,11,MT,0.05835
1997,11,NC,0.019658
1997,11,ND,0.108139
1997,11,NE,0.096207
1997,11,NH,0.073871
1997,11,NJ,0.063915
1997,11,NM,0.041586
1997,11,NV,0.021973
1997,11,NY,0.055928
1997,11,OH,0.040007
1997,11,OK,0.060902
1997,11,OR,0.039126
1997,11,PA,0.03805
1997,11,RI,0.103718
1997,11,SC,0.017103
1997,11,SD,0.09844
1997,11,TN,0.015221
1997,11,TX,0.045797
1997,11,UT,0.025843
1997,11,VA,0.029964
1997,11,VT,0.018027
1997,11,WA,0.029239
1997,11,WI,0.028817
1997,11,WV,0.012874
1997,11,WY,0.073052
1997,12,AL,0.017822
1997,12,AR,0.028852
1997,12,AZ,0.03108
1997,12,CA,0.047102
1997,12,CO,0.045396
1997,12,CT,0.041355
1997,12,DE,0.042922
1997,12,FL,0.033698
1997,12,GA,0.023998
1997,12,IA,0.046413
1997,12,ID,0.029289
1997,12,IL,0.046639
1997,12,IN,0.046361
1997,12,KS,0.060807
1997,12,KY,0.018535
1997,12,LA,0.031274
1997,12,MA,0.072789
1997,12,MD,0.034124
1997,12,ME,0.0384
1997,12,MI,0.030254
1997,12,MN,0.032489
1997,12,MO,0.031223
1997,12,MS,0.013684
1997,12,MT,0.102284
1997,12,NC,0.020894
1997,12,ND,0.074168
1997,12,NE,0.0852
1997,12,NH,0.083595
1997,12,NJ,0.05208
1997,12,NM,0.057165
1997,12,NV,0.033916
1997,12,NY,0.055119
1997,12,OH,0.045914
1997,12,OK,0.063403
1997,12,OR,0.035896
1997,12,PA,0.042193
1997,12,RI,0.082216
1997,12,SC,0.025696
1997,12,SD,0.074383
1997,12,TN,0.02161
1997,12,TX,0.055213
1997,12,UT,0.028973
1997,12,VA,0.027639
1997,12,VT,0.016721
1997,12,WA,0.032307
1997,12,WI,0.026862
1997,12,WV,0.014256
1997,12,WY,0.081921
1998,1,AL,0.017506
1998,1,AR,0.015132
1998,1,AZ,0.009831
1998,1,CA,0.031556
1998,1,CO,0.038739
1998,1,CT,0.046902
1998,1,DE,0.079078
1998,1,FL,0.035255
1998,1,GA,0.020918
1998,1,IA,0.055887
1998,1,ID,0.073094
1998,1,IL,0.054728
1998,1,IN,0.050623
1998,1,KS,0.060795
1998,1,KY,0.0159
1998,1,LA,0.033505
1998,1,MA,0.043654
1998,1,MD,0.051629
1998,1,ME,0.036806
1998,1,MI,0.055852
1998,1,MN,0.032989
1998,1,MO,0.046712
1998,1,MS,0.013128
1998,1,MT,0.085187
1998,1,NC,0.026907
1998,1,ND,0.070953
1998,1,NE,0.04406
1998,1,NH,0.015945
1998,1,NJ,0.055861
1998,1,NM,0.051098
1998,1,NV,0.034024
1998,1,NY,0.057983
1998,1,OH,0.04025
1998,1,OK,0.091137
1998,1,OR,0.056469
1998,1,PA,0.035817
1998,1,RI,0.101848
1998,1,SC,0.029003
1998,1,SD,0.056205
1998,1,TN,0.015055
1998,1,TX,0.061389
1998,1,UT,0.05397
1998,1,VA,0.040934
1998,1,VT,0.021217
1998,1,WA,0.049336
1998,1,WI,0.042643
1998,1,WV,0.009275
1998,1,WY,0.116937
1998,2,AL,0.059844
1998,2,AR,0.022176
1998,2,AZ,0.04429
1998,2,CA,0.081561
1998,2,CO,0.053166
1998,2,CT,0.064567
1998,2,DE,0.107547
1998,2,FL,0.08155
1998,2,GA,0.052886
1998,2,IA,0.056181
1998,2,ID,0.059192
1998,2,IL,0.051989
1998,2,IN,0.047814
1998,2,KS,0.08423
1998,2,KY,0.036
1998,2,LA,0.053152
1998,2,MA,0.07144
1998,2,MD,0.091705
1998,2,ME,0.042919
1998,2,MI,0.03675
1998,2,MN,0.043119
1998,2,MO,0.038951
1998,2,MS,0.040266
1998,2,MT,0.056031
1998,2,NC,0.053184
1998,2,ND,0.097037
1998,2,NE,0.106916
1998,2,NH,0.029196
1998,2,NJ,0.092152
1998,2,NM,0.081121
1998,2,NV,0.058308
1998,2,NY,0.058119
1998,2,OH,0.043957
1998,2,OK,0.059178
1998,2,OR,0.067312
1998,2,PA,0.049152
1998,2,RI,0.114538
1998,2,SC,0.059165
1998,2,SD,0.114118
1998,2,TN,0.04551
1998,2,TX,0.079643
1998,2,UT,0.066504
1998,2,VA,0.073517
1998,2,VT,0.014765
1998,2,WA,0.03687
1998,2,WI,0.042366
1998,2,WV,0.014322
1998,2,WY,0.075509
1998,3,AL,0.042451
1998,3,AR,0.057049
1998,3,AZ,0.047236
1998,3,CA,0.04414
1998,3,CO,0.078892
1998,3,CT,0.053334
1998,3,DE,0.093134
1998,3,FL,0.055039
1998,3,GA,0.033597
1998,3,IA,0.126646
1998,3,ID,0.044499
1998,3,IL,0.113742
1998,3,IN,0.100569
1998,3,KS,0.157409
1998,3,KY,0.05293
1998,3,LA,0.077693
1998,3,MA,0.061356
1998,3,MD,0.063914
1998,3,ME,0.039612
1998,3,MI,0.08084
1998,3,MN,0.073575
1998,3,MO,0.101907
1998,3,MS,0.039388
1998,3,MT,0.049814
1998,3,NC,0.037996
1998,3,ND,0.076889
1998,3,NE,0.101817
1998,3,NH,0.023189
1998,3,NJ,0.074816
1998,3,NM,0.112154
1998,3,NV,0.049871
1998,3,NY,0.071136
1998,3,OH,0.084731
1998,3,OK,0.156996
1998,3,OR,0.03077
1998,3,PA,0.061062
1998,3,RI,0.119722
1998,3,SC,0.042566
1998,3,SD,0.100346
1998,3,TN,0.051484
1998,3,TX,0.128641
1998,3,UT,0.069377
1998,3,VA,0.047949
1998,3,VT,0.021018
1998,3,WA,0.02505
1998,3,WI,0.081015
1998,3,WV,0.026511
1998,3,WY,0.077679
1998,4,AL,0.028709
1998,4,AR,0.041742
1998,4,AZ,0.053878
1998,4,CA,0.049268
1998,4,CO,0.08971
1998,4,CT,0.055062
1998,4,DE,0.04445
1998,4,FL,0.050007
1998,4,GA,0.026075
1998,4,IA,0.096425
1998,4,ID,0.052215
1998,4,IL,0.070286
1998,4,IN,0.063356
1998,4,KS,0.14636
1998,4,KY,0.033596
1998,4,LA,0.044752
1998,4,MA,0.049008
1998,4,MD,0.037935
1998,4,ME,0.043488
1998,4,MI,0.050822
1998,4,MN,0.076317
1998,4,MO,0.094294
1998,4,MS,0.021169
1998,4,MT,0.057847
1998,4,NC,0.039016
1998,4,ND,0.077878
1998,4,NE,0.129916
1998,4,NH,0.026733
1998,4,NJ,0.040887
1998,4,NM,0.121847
1998,4,NV,0.056305
1998,4,NY,0.049162
1998,4,OH,0.052716
1998,4,OK,0.111578
1998,4,OR,0.024308
1998,4,PA,0.034224
1998,4,RI,0.076471
1998,4,SC,0.047008
1998,4,SD,0.097967
1998,4,TN,0.033077
1998,4,TX,0.093828
1998,4,UT,0.065978
1998,4,VA,0.042158
1998,4,VT,0.019404
1998,4,WA,0.020298
1998,4,WI,0.060567
1998,4,WV,0.01829
1998,4,WY,0.06625
1998,5,AL,0.012452
1998,5,AR,0.016133
1998,5,AZ,0.043624
1998,5,CA,0.050817
1998,5,CO,0.093888
1998,5,CT,0.048404
1998,5,DE,0.026125
1998,5,FL,0.025497
1998,5,GA,0.012942
1998,5,IA,0.070386
1998,5,ID,0.045392
1998,5,IL,0.041207
1998,5,IN,0.029671
1998,5,KS,0.075604
1998,5,KY,0.012375
1998,5,LA,0.01818
1998,5,MA,0.045369
1998,5,MD,0.020621
1998,5,ME,0.028841
1998,5,MI,0.037081
1998,5,MN,0.069741
1998,5,MO,0.036734
1998,5,MS,0.008275
1998,5,MT,0.090799
1998,5,NC,0.016542
1998,5,ND,0.087759
1998,5,NE,0.080372
1998,5,NH,0.023671
1998,5,NJ,0.036304
1998,5,NM,0.090488
1998,5,NV,0.080688
1998,5,NY,0.039828
1998,5,OH,0.022442
1998,5,OK,0.05539
1998,5,OR,0.023563
1998,5,PA,0.021361
1998,5,RI,0.077219
1998,5,SC,0.022229
1998,5,SD,0.077165
1998,5,TN,0.015121
1998,5,TX,0.067331
1998,5,UT,0.099343
1998,5,VA,0.019028
1998,5,VT,0.014805
1998,5,WA,0.032541
1998,5,WI,0.041831
1998,5,WV,0.005989
1998,5,WY,0.081018
1998,6,AL,0.022604
1998,6,AR,0.030767
1998,6,AZ,0.059339
1998,6,CA,0.052607
1998,6,CO,0.1055
1998,6,CT,0.027492
1998,6,DE,0.034317
1998,6,FL,0.028498
1998,6,GA,0.024094
1998,6,IA,0.062816
1998,6,ID,0.0481
1998,6,IL,0.039777
1998,6,IN,0.041678
1998,6,KS,0.134551
1998,6,KY,0.023326
1998,6,LA,0.040236
1998,6,MA,0.028096
1998,6,MD,0.026304
1998,6,ME,0.029787
1998,6,MI,0.035843
1998,6,MN,0.044816
1998,6,MO,0.065506
1998,6,MS,0.016142
1998,6,MT,0.078069
1998,6,NC,0.018962
1998,6,ND,0.083347
1998,6,NE,0.082938
1998,6,NH,0.020172
1998,6,NJ,0.029701
1998,6,NM,0.118286
1998,6,NV,0.05794
1998,6,NY,0.039719
1998,6,OH,0.030262
1998,6,OK,0.131579
1998,6,OR,0.032853
1998,6,PA,0.02664
1998,6,RI,0.057312
1998,6,SC,0.032355
1998,6,SD,0.072216
1998,6,TN,0.027147
1998,6,TX,0.112754
1998,6,UT,0.061427
1998,6,VA,0.020335
1998,6,VT,0.021674
1998,6,WA,0.033688
1998,6,WI,0.032909
1998,6,WV,0.012301
1998,6,WY,0.08746
1998,7,AL,0.010401
1998,7,AR,0.010149
1998,7,AZ,0.030993
1998,7,CA,0.035502
1998,7,CO,0.047456
1998,7,CT,0.016999
1998,7,DE,0.015741
1998,7,FL,0.01929
1998,7,GA,0.015067
1998,7,IA,0.017278
1998,7,ID,0.027239
1998,7,IL,0.014552
1998,7,IN,0.015008
1998,7,KS,0.036092
1998,7,KY,0.005712
1998,7,LA,0.015249
1998,7,MA,0.020458
1998,7,MD,0.014383
1998,7,ME,0.016401
1998,7,MI,0.025871
1998,7,MN,0.029778
1998,7,MO,0.012941
1998,7,MS,0.009414
1998,7,MT,0.04688
1998,7,NC,0.014299
1998,7,ND,0.040497
1998,7,NE,0.031794
1998,7,NH,0.010729
1998,7,NJ,0.019252
1998,7,NM,0.053972
1998,7,NV,0.043152
1998,7,NY,0.026801
1998,7,OH,0.01584
1998,7,OK,0.038813
1998,7,OR,0.02019
1998,7,PA,0.013542
1998,7,RI,0.036837
1998,7,SC,0.022008
1998,7,SD,0.027499
1998,7,TN,0.008549
1998,7,TX,0.058797
1998,7,UT,0.056013
1998,7,VA,0.01249
1998,7,VT,0.00982
1998,7,WA,0.025374
1998,7,WI,0.02113
1998,7,WV,0.004041
1998,7,WY,0.038549
1998,8,AL,0.007174
1998,8,AR,0.007817
1998,8,AZ,0.033571
1998,8,CA,0.026779
1998,8,CO,0.035818
1998,8,CT,0.014509
1998,8,DE,0.014221
1998,8,FL,0.017503
1998,8,GA,0.007888
1998,8,IA,0.016744
1998,8,ID,0.023538
1998,8,IL,0.011429
1998,8,IN,0.012083
1998,8,KS,0.032103
1998,8,KY,0.004324
1998,8,LA,0.01169
1998,8,MA,0.012117
1998,8,MD,0.014851
1998,8,ME,0.013966
1998,8,MI,0.015952
1998,8,MN,0.024119
1998,8,MO,0.013735
1998,8,MS,0.004183
1998,8,MT,0.036416
1998,8,NC,0.034636
1998,8,ND,0.034404
1998,8,NE,0.031964
1998,8,NH,0.004925
1998,8,NJ,0.015185
1998,8,NM,0.032375
1998,8,NV,0.034417
1998,8,NY,0.018939
1998,8,OH,0.010052
1998,8,OK,0.026824
1998,8,OR,0.024546
1998,8,PA,0.009593
1998,8,RI,0.027632
1998,8,SC,0.023489
1998,8,SD,0.037703
1998,8,TN,0.004828
1998,8,TX,0.033427
1998,8,UT,0.047529
1998,8,VA,0.025836
1998,8,VT,0.008127
1998,8,WA,0.02039
1998,8,WI,0.017482
1998,8,WV,0.003574
1998,8,WY,0.040302
1998,9,AL,0.024204
1998,9,AR,0.012351
1998,9,AZ,0.029105
1998,9,CA,0.029424
1998,9,CO,0.045833
1998,9,CT,0.021409
1998,9,DE,0.021225
1998,9,FL,0.05287
1998,9,GA,0.01542
1998,9,IA,0.0253
1998,9,ID,0.020715
1998,9,IL,0.014788
1998,9,IN,0.014486
1998,9,KS,0.049801
1998,9,KY,0.007255
1998,9,LA,0.050359
1998,9,MA,0.020025
1998,9,MD,0.021591
1998,9,ME,0.01978
1998,9,MI,0.024954
1998,9,MN,0.034932
1998,9,MO,0.022119
1998,9,MS,0.025904
1998,9,MT,0.043167
1998,9,NC,0.012204
1998,9,ND,0.055756
1998,9,NE,0.044664
1998,9,NH,0.012294
1998,9,NJ,0.020919
