station_id,latitude,longitude,state,avg_wind_speed_ms
72030353973,30.872,-96.622,TX,3.411210407926881
99999923906,28.305,-96.823,TX,0.9449651567944275
72028753967,33.714,-96.674,TX,3.83290244395033
72252012907,27.533,-99.467,TX,5.074137931034268
72092600313,30.071,-94.216,TX,2.7332037756797067
72265023023,31.948,-102.209,TX,5.394889791897106
72248953911,32.713,-96.269,TX,3.7426623559177368
72029553972,32.084,-97.097,TX,3.848525863590131
99999903054,33.956,-102.774,TX,2.853728222996519
72258013960,32.838,-96.836,TX,3.9109198813054515
72072900435,28.5,-95.716,TX,4.0409882023125645
72063900225,30.533,-98.367,TX,2.6202702702697795
99999923907,30.622,-98.085,TX,2.211132404181186
72241612971,29.709,-98.046,TX,4.1363658330309985
72031153962,33.096,-94.961,TX,2.916323287025586
72232403071,32.036,-102.101,TX,4.797058999700268
72039300129,34.85,-102.333,TX,4.5572285767856195
72351399999,33.967,-98.483,TX,4.257142857142857
72027312981,28.973,-95.863,TX,3.750416641687407
72059400188,29.717,-95.383,TX,4.8860721016473
72250812957,26.16,-97.338,TX,5.355861911814485
72247003901,32.391,-94.714,TX,3.2822562517560083
72254753942,30.679,-97.679,TX,3.844612068965399
72057999999,29.278,-103.687,TX,3.373684889949666
72363023047,35.22,-101.717,TX,6.033851239668866
72074200270,28.209,-100.019,TX,4.216409997474649
72246953912,32.032,-96.399,TX,4.158920063525402
72270499999,31.85,-106.38,TX,4.305688472477673
72214353975,32.579,-96.719,TX,2.7520127118639475
72077900461,31.641,-96.514,TX,3.2144908030502113
72031493983,31.78,-95.706,TX,3.1681325925224755
72211353979,30.169,-96.98,TX,2.7695398913536553
72256013959,31.618,-97.228,TX,4.438653530377224
72244012918,29.646,-95.282,TX,4.295658465991117
72259793985,32.782,-98.06,TX,4.074839340597712
72259803970,32.969,-96.836,TX,3.7862771182967347
72259303985,32.565,-97.308,TX,3.2855185909976945
72253912979,29.891,-97.864,TX,4.152729729729506
72054200166,30.5,-97.967,TX,3.2036752324468214
99999903072,32.041,-100.25,TX,1.7496341463414675
72363503024,35.695,-101.396,TX,4.795361549273618
72212203050,32.693,-100.951,TX,4.461879379528863
99772999999,29.35,-94.72,TX,5.933575713506534
72061700208,29.8,-95.9,TX,3.6060630919525574
72029953966,32.456,-96.913,TX,3.5375308641968704
72210703056,32.675,-102.654,TX,3.828283066752467
72259003927,32.897,-97.022,TX,4.824326249554358
72027612983,26.442,-98.129,TX,4.75309304065811
72029853971,31.869,-95.218,TX,2.9719054956336786
