date,year,month,season,state,capacity_factor,source_row_count
1995-01-12,1995,1,winter,NM,0.073116,1
1995-01-12,1995,1,winter,NV,0.025939,1
1995-01-12,1995,1,winter,NY,0.038789,1
1995-01-12,1995,1,winter,OH,0.11873,1
1995-01-12,1995,1,winter,OK,0.026347,1
1995-01-12,1995,1,winter,OR,0.058807,1
1995-01-12,1995,1,winter,PA,0.019807,1
1995-01-12,1995,1,winter,RI,0.043604,1
1995-01-12,1995,1,winter,SC,0.004669,1
1995-01-12,1995,1,winter,SD,0.03376,1
1995-01-12,1995,1,winter,TN,0.087503,1
1995-01-12,1995,1,winter,TX,0.091225,1
1995-01-12,1995,1,winter,UT,0.02779,1
1995-01-12,1995,1,winter,VA,0.01567,1
1995-01-12,1995,1,winter,VT,0.064369,1
1995-01-12,1995,1,winter,WA,0.011247,1
1995-01-12,1995,1,winter,WI,0.010868,1
1995-01-12,1995,1,winter,WV,0.027686,1
1995-01-12,1995,1,winter,WY,0.08959,1
1995-01-13,1995,1,winter,AL,0.07926,1
1995-01-13,1995,1,winter,AR,0.108252,1
1995-01-13,1995,1,winter,AZ,0.002416,1
1995-01-13,1995,1,winter,CA,0.070938,1
1995-01-13,1995,1,winter,CO,0.021678,1
1995-01-13,1995,1,winter,CT,0.001867,1
1995-01-13,1995,1,winter,DE,0.011541,1
1995-01-13,1995,1,winter,FL,0.083726,1
1995-01-13,1995,1,winter,GA,0.041506,1
1995-01-13,1995,1,winter,IA,0.020849,1
1995-01-13,1995,1,winter,ID,0.056837,1
1995-01-13,1995,1,winter,IL,0.032267,1
1995-01-13,1995,1,winter,IN,0.043376,1
1995-01-13,1995,1,winter,KS,0.042189,1
1995-01-13,1995,1,winter,KY,0.0607,1
1995-01-13,1995,1,winter,LA,0.053269,1
1995-01-13,1995,1,winter,MA,0.03686,1
1995-01-13,1995,1,winter,MD,0.023688,1
1995-01-13,1995,1,winter,ME,0.001749,1
1995-01-13,1995,1,winter,MI,0.014869,1
1995-01-13,1995,1,winter,MN,0.023125,1
1995-01-13,1995,1,winter,MO,0.061775,1
1995-01-13,1995,1,winter,MS,0.072518,1
1995-01-13,1995,1,winter,MT,0.026755,1
1995-01-13,1995,1,winter,NC,0.006534,1
1995-01-13,1995,1,winter,ND,0.013007,1
1995-01-13,1995,1,winter,NE,0.014086,1
1995-01-13,1995,1,winter,NH,0.052284,1
1995-01-13,1995,1,winter,NJ,0.009745,1
1995-01-13,1995,1,winter,NM,0.05147,1
1995-01-13,1995,1,winter,NV,0.025334,1
1995-01-13,1995,1,winter,NY,0.028532,1
1995-01-13,1995,1,winter,OH,0.087747,1
1995-01-13,1995,1,winter,OK,0.135165,1
1995-01-13,1995,1,winter,OR,0.075562,1
1995-01-13,1995,1,winter,PA,0.015091,1
1995-01-13,1995,1,winter,RI,0.065721,1
1995-01-13,1995,1,winter,SC,0.013837,1
1995-01-13,1995,1,winter,SD,0.011479,1
1995-01-13,1995,1,winter,TN,0.082671,1
1995-01-13,1995,1,winter,TX,0.105316,1
1995-01-13,1995,1,winter,UT,0.016425,1
1995-01-13,1995,1,winter,VA,0.013285,1
1995-01-13,1995,1,winter,VT,0.058355,1
1995-01-13,1995,1,winter,WA,0.019455,1
1995-01-13,1995,1,winter,WI,0.008049,1
1995-01-13,1995,1,winter,WV,0.020595,1
1995-01-13,1995,1,winter,WY,0.074813,1
1995-01-14,1995,1,winter,AL,0.030673,1
1995-01-14,1995,1,winter,AR,0.077049,1
1995-01-14,1995,1,winter,AZ,0.008989,1
1995-01-14,1995,1,winter,CA,0.079666,1
1995-01-14,1995,1,winter,CO,0.019006,1
1995-01-14,1995,1,winter,CT,0.002554,1
1995-01-14,1995,1,winter,DE,0.019733,1
1995-01-14,1995,1,winter,FL,0.103059,1
1995-01-14,1995,1,winter,GA,0.068425,1
1995-01-14,1995,1,winter,IA,0.076813,1
1995-01-14,1995,1,winter,ID,0.114212,1
1995-01-14,1995,1,winter,IL,0.132544,1
1995-01-14,1995,1,winter,IN,0.038021,1
1995-01-14,1995,1,winter,KS,0.027789,1
1995-01-14,1995,1,winter,KY,0.030584,1
1995-01-14,1995,1,winter,LA,0.093708,1
1995-01-14,1995,1,winter,MA,0.024381,1
1995-01-14,1995,1,winter,MD,0.056008,1
1995-01-14,1995,1,winter,ME,0.002535,1
1995-01-14,1995,1,winter,MI,0.01608,1
1995-01-14,1995,1,winter,MN,0.008603,1
1995-01-14,1995,1,winter,MO,0.089108,1
1995-01-14,1995,1,winter,MS,0.01688,1
1995-01-14,1995,1,winter,MT,0.062541,1
1995-01-14,1995,1,winter,NC,0.109845,1
1995-01-14,1995,1,winter,ND,0.010826,1
1995-01-14,1995,1,winter,NE,0.012837,1
1995-01-14,1995,1,winter,NH,0.114608,1
1995-01-14,1995,1,winter,NJ,0.036208,1
1995-01-14,1995,1,winter,NM,0.018809,1
1995-01-14,1995,1,winter,NV,0.123451,1
1995-01-14,1995,1,winter,NY,0.045326,1
1995-01-14,1995,1,winter,OH,0.112756,1
1995-01-14,1995,1,winter,OK,0.05209,1
1995-01-14,1995,1,winter,OR,0.134502,1
1995-01-14,1995,1,winter,PA,0.068098,1
1995-01-14,1995,1,winter,RI,0.05234,1
1995-01-14,1995,1,winter,SC,0.102214,1
1995-01-14,1995,1,winter,SD,0.006516,1
1995-01-14,1995,1,winter,TN,0.033448,1
1995-01-14,1995,1,winter,TX,0.084263,1
1995-01-14,1995,1,winter,UT,0.046882,1
1995-01-14,1995,1,winter,VA,0.059827,1
1995-01-14,1995,1,winter,VT,0.026969,1
1995-01-14,1995,1,winter,WA,0.042189,1
1995-01-14,1995,1,winter,WI,0.038241,1
1995-01-14,1995,1,winter,WV,0.06922,1
1995-01-14,1995,1,winter,WY,0.104472,1
1995-01-15,1995,1,winter,AL,0.020752,1
1995-01-15,1995,1,winter,AR,0.020284,1
1995-01-15,1995,1,winter,AZ,0.047088,1
1995-01-15,1995,1,winter,CA,0.047858,1
1995-01-15,1995,1,winter,CO,0.114525,1
1995-01-15,1995,1,winter,CT,0.042154,1
1995-01-15,1995,1,winter,DE,0.080431,1
1995-01-15,1995,1,winter,FL,0.051507,1
1995-01-15,1995,1,winter,GA,0.006157,1
1995-01-15,1995,1,winter,IA,0.030669,1
1995-01-15,1995,1,winter,ID,0.031352,1
1995-01-15,1995,1,winter,IL,0.054595,1
1995-01-15,1995,1,winter,IN,0.078722,1
1995-01-15,1995,1,winter,KS,0.066371,1
1995-01-15,1995,1,winter,KY,0.046194,1
1995-01-15,1995,1,winter,LA,0.035311,1
1995-01-15,1995,1,winter,MA,0.099932,1
1995-01-15,1995,1,winter,MD,0.152771,1
1995-01-15,1995,1,winter,ME,0.048793,1
1995-01-15,1995,1,winter,MI,0.061264,1
1995-01-15,1995,1,winter,MN,0.015074,1
1995-01-15,1995,1,winter,MO,0.016327,1
1995-01-15,1995,1,winter,MS,0.029558,1
1995-01-15,1995,1,winter,MT,0.012347,1
1995-01-15,1995,1,winter,NC,0.133881,1
1995-01-15,1995,1,winter,ND,0.071853,1
1995-01-15,1995,1,winter,NE,0.024301,1
1995-01-15,1995,1,winter,NH,0.142652,1
1995-01-15,1995,1,winter,NJ,0.115824,1
1995-01-15,1995,1,winter,NM,0.030556,1
1995-01-15,1995,1,winter,NV,0.0817,1
1995-01-15,1995,1,winter,NY,0.116729,1
1995-01-15,1995,1,winter,OH,0.046317,1
1995-01-15,1995,1,winter,OK,0.077557,1
1995-01-15,1995,1,winter,OR,0.041445,1
1995-01-15,1995,1,winter,PA,0.099387,1
1995-01-15,1995,1,winter,RI,0.158703,1
1995-01-15,1995,1,winter,SC,0.050947,1
1995-01-15,1995,1,winter,SD,0.033577,1
1995-01-15,1995,1,winter,TN,0.038282,1
1995-01-15,1995,1,winter,TX,0.026158,1
1995-01-15,1995,1,winter,UT,0.072805,1
1995-01-15,1995,1,winter,VA,0.086331,1
1995-01-15,1995,1,winter,VT,0.199425,1
1995-01-15,1995,1,winter,WA,0.024581,1
1995-01-15,1995,1,winter,WI,0.020003,1
1995-01-15,1995,1,winter,WV,0.024414,1
1995-01-15,1995,1,winter,WY,0.116649,1
1995-01-16,1995,1,winter,AL,0.015138,1
1995-01-16,1995,1,winter,AR,0.039807,1
1995-01-16,1995,1,winter,AZ,0.068948,1
1995-01-16,1995,1,winter,CA,0.056293,1
1995-01-16,1995,1,winter,CO,0.11373,1
1995-01-16,1995,1,winter,CT,0.037113,1
1995-01-16,1995,1,winter,DE,0.017988,1
1995-01-16,1995,1,winter,FL,0.039954,1
1995-01-16,1995,1,winter,GA,0.037186,1
1995-01-16,1995,1,winter,IA,0.191863,1
1995-01-16,1995,1,winter,ID,0.033395,1
1995-01-16,1995,1,winter,IL,0.026501,1
1995-01-16,1995,1,winter,IN,0.019,1
1995-01-16,1995,1,winter,KS,0.219616,1
1995-01-16,1995,1,winter,KY,0.005791,1
1995-01-16,1995,1,winter,LA,0.012069,1
1995-01-16,1995,1,winter,MA,0.091205,1
1995-01-16,1995,1,winter,MD,0.044068,1
1995-01-16,1995,1,winter,ME,0.033041,1
1995-01-16,1995,1,winter,MI,0.027094,1
1995-01-16,1995,1,winter,MN,0.161313,1
1995-01-16,1995,1,winter,MO,0.07122,1
1995-01-16,1995,1,winter,MS,0.003069,1
1995-01-16,1995,1,winter,MT,0.011371,1
1995-01-16,1995,1,winter,NC,0.033338,1
1995-01-16,1995,1,winter,ND,0.064002,1
1995-01-16,1995,1,winter,NE,0.086304,1
1995-01-16,1995,1,winter,NH,0.126465,1
1995-01-16,1995,1,winter,NJ,0.047179,1
1995-01-16,1995,1,winter,NM,0.241431,1
1995-01-16,1995,1,winter,NV,0.018102,1
1995-01-16,1995,1,winter,NY,0.048693,1
1995-01-16,1995,1,winter,OH,0.054657,1
1995-01-16,1995,1,winter,OK,0.194074,1
1995-01-16,1995,1,winter,OR,0.004026,1
1995-01-16,1995,1,winter,PA,0.052466,1
1995-01-16,1995,1,winter,RI,0.164307,1
1995-01-16,1995,1,winter,SC,0.020382,1
1995-01-16,1995,1,winter,SD,0.099267,1
1995-01-16,1995,1,winter,TN,0.004019,1
1995-01-16,1995,1,winter,TX,0.123364,1
1995-01-16,1995,1,winter,UT,0.023519,1
1995-01-16,1995,1,winter,VA,0.038823,1
1995-01-16,1995,1,winter,VT,0.057284,1
1995-01-16,1995,1,winter,WA,0.011591,1
1995-01-16,1995,1,winter,WI,0.023603,1
1995-01-16,1995,1,winter,WV,0.011771,1
1995-01-16,1995,1,winter,WY,0.051707,1
1995-01-17,1995,1,winter,AL,0.001412,1
1995-01-17,1995,1,winter,AR,0.023806,1
1995-01-17,1995,1,winter,AZ,0.021934,1
1995-01-17,1995,1,winter,CA,0.022059,1
1995-01-17,1995,1,winter,CO,0.027173,1
1995-01-17,1995,1,winter,CT,0.022416,1
1995-01-17,1995,1,winter,DE,0.039345,1
1995-01-17,1995,1,winter,FL,0.004356,1
1995-01-17,1995,1,winter,GA,0.011489,1
1995-01-17,1995,1,winter,IA,0.30374,1
1995-01-17,1995,1,winter,ID,0.033836,1
1995-01-17,1995,1,winter,IL,0.113621,1
1995-01-17,1995,1,winter,IN,0.062699,1
1995-01-17,1995,1,winter,KS,0.138497,1
1995-01-17,1995,1,winter,KY,0.012422,1
1995-01-17,1995,1,winter,LA,0.01862,1
1995-01-17,1995,1,winter,MA,0.034598,1
1995-01-17,1995,1,winter,MD,0.04238,1
1995-01-17,1995,1,winter,ME,0.044662,1
1995-01-17,1995,1,winter,MI,0.057689,1
1995-01-17,1995,1,winter,MN,0.222948,1
1995-01-17,1995,1,winter,MO,0.110603,1
1995-01-17,1995,1,winter,MS,0.006022,1
1995-01-17,1995,1,winter,MT,0.044475,1
1995-01-17,1995,1,winter,NC,0.051178,1
1995-01-17,1995,1,winter,ND,0.255251,1
1995-01-17,1995,1,winter,NE,0.183,1
1995-01-17,1995,1,winter,NH,0.037904,1
1995-01-17,1995,1,winter,NJ,0.038461,1
1995-01-17,1995,1,winter,NM,0.071023,1
1995-01-17,1995,1,winter,NV,0.01279,1
1995-01-17,1995,1,winter,NY,0.032628,1
1995-01-17,1995,1,winter,OH,0.018972,1
1995-01-17,1995,1,winter,OK,0.080003,1
1995-01-17,1995,1,winter,OR,0.012667,1
1995-01-17,1995,1,winter,PA,0.020336,1
1995-01-17,1995,1,winter,RI,0.038486,1
1995-01-17,1995,1,winter,SC,0.011417,1
1995-01-17,1995,1,winter,SD,0.294845,1
1995-01-17,1995,1,winter,TN,0.008801,1
1995-01-17,1995,1,winter,TX,0.063513,1
1995-01-17,1995,1,winter,UT,0.018476,1
1995-01-17,1995,1,winter,VA,0.049815,1
1995-01-17,1995,1,winter,VT,0.013915,1
1995-01-17,1995,1,winter,WA,0.018613,1
1995-01-17,1995,1,winter,WI,0.168927,1
1995-01-17,1995,1,winter,WV,0.004444,1
1995-01-17,1995,1,winter,WY,0.058102,1
1995-01-18,1995,1,winter,AL,0.019413,1
1995-01-18,1995,1,winter,AR,0.050698,1
1995-01-18,1995,1,winter,AZ,0.004109,1
1995-01-18,1995,1,winter,CA,0.009552,1
1995-01-18,1995,1,winter,CO,0.018259,1
1995-01-18,1995,1,winter,CT,0.055584,1
1995-01-18,1995,1,winter,DE,0.0059,1
1995-01-18,1995,1,winter,FL,0.007611,1
1995-01-18,1995,1,winter,GA,0.005365,1
1995-01-18,1995,1,winter,IA,0.017671,1
1995-01-18,1995,1,winter,ID,0.019541,1
1995-01-18,1995,1,winter,IL,0.02291,1
1995-01-18,1995,1,winter,IN,0.008056,1
1995-01-18,1995,1,winter,KS,0.006174,1
1995-01-18,1995,1,winter,KY,0.003072,1
1995-01-18,1995,1,winter,LA,0.122048,1
1995-01-18,1995,1,winter,MA,0.148454,1
1995-01-18,1995,1,winter,MD,0.005872,1
1995-01-18,1995,1,winter,ME,0.042646,1
1995-01-18,1995,1,winter,MI,0.039223,1
1995-01-18,1995,1,winter,MN,0.091799,1
1995-01-18,1995,1,winter,MO,0.026089,1
1995-01-18,1995,1,winter,MS,0.064979,1
1995-01-18,1995,1,winter,MT,0.105344,1
1995-01-18,1995,1,winter,NC,0.023423,1
1995-01-18,1995,1,winter,ND,0.129586,1
1995-01-18,1995,1,winter,NE,0.021386,1
1995-01-18,1995,1,winter,NH,0.039284,1
1995-01-18,1995,1,winter,NJ,0.030257,1
1995-01-18,1995,1,winter,NM,0.042461,1
1995-01-18,1995,1,winter,NV,0.007373,1
1995-01-18,1995,1,winter,NY,0.029437,1
1995-01-18,1995,1,winter,OH,0.013807,1
1995-01-18,1995,1,winter,OK,0.066653,1
1995-01-18,1995,1,winter,OR,0.088717,1
1995-01-18,1995,1,winter,PA,0.004789,1
1995-01-18,1995,1,winter,RI,0.245761,1
1995-01-18,1995,1,winter,SC,0.003069,1
1995-01-18,1995,1,winter,SD,0.03051,1
1995-01-18,1995,1,winter,TN,0.006875,1
1995-01-18,1995,1,winter,TX,0.126431,1
1995-01-18,1995,1,winter,UT,0.005005,1
1995-01-18,1995,1,winter,VA,0.012356,1
1995-01-18,1995,1,winter,VT,0.011767,1
1995-01-18,1995,1,winter,WA,0.095686,1
1995-01-18,1995,1,winter,WI,0.065739,1
1995-01-18,1995,1,winter,WV,0.002301,1
1995-01-18,1995,1,winter,WY,0.11231,1
1995-01-19,1995,1,winter,AL,0.119843,1
1995-01-19,1995,1,winter,AR,0.162578,1
1995-01-19,1995,1,winter,AZ,0.016159,1
1995-01-19,1995,1,winter,CA,0.010867,1
1995-01-19,1995,1,winter,CO,0.014664,1
1995-01-19,1995,1,winter,CT,0.00519,1
1995-01-19,1995,1,winter,DE,0.002806,1
1995-01-19,1995,1,winter,FL,0.041919,1
1995-01-19,1995,1,winter,GA,0.047193,1
1995-01-19,1995,1,winter,IA,0.13289,1
1995-01-19,1995,1,winter,ID,0.008738,1
1995-01-19,1995,1,winter,IL,0.202136,1
1995-01-19,1995,1,winter,IN,0.084506,1
1995-01-19,1995,1,winter,KS,0.070576,1
1995-01-19,1995,1,winter,KY,0.115648,1
1995-01-19,1995,1,winter,LA,0.136879,1
1995-01-19,1995,1,winter,MA,0.032309,1
1995-01-19,1995,1,winter,MD,0.004637,1
1995-01-19,1995,1,winter,ME,0.000261,1
1995-01-19,1995,1,winter,MI,0.027729,1
1995-01-19,1995,1,winter,MN,0.010351,1
1995-01-19,1995,1,winter,MO,0.221568,1
1995-01-19,1995,1,winter,MS,0.15291,1
1995-01-19,1995,1,winter,MT,0.099344,1
1995-01-19,1995,1,winter,NC,0.017542,1
1995-01-19,1995,1,winter,ND,0.006765,1
1995-01-19,1995,1,winter,NE,0.032887,1
1995-01-19,1995,1,winter,NH,0.017802,1
1995-01-19,1995,1,winter,NJ,0.015557,1
1995-01-19,1995,1,winter,NM,0.017237,1
1995-01-19,1995,1,winter,NV,0.014435,1
1995-01-19,1995,1,winter,NY,0.018366,1
1995-01-19,1995,1,winter,OH,0.033194,1
1995-01-19,1995,1,winter,OK,0.07135,1
1995-01-19,1995,1,winter,OR,0.036516,1
1995-01-19,1995,1,winter,PA,0.021595,1
1995-01-19,1995,1,winter,RI,0.074582,1
1995-01-19,1995,1,winter,SC,0.013353,1
1995-01-19,1995,1,winter,SD,0.014244,1
1995-01-19,1995,1,winter,TN,0.144958,1
1995-01-19,1995,1,winter,TX,0.067412,1
1995-01-19,1995,1,winter,UT,0.001019,1
1995-01-19,1995,1,winter,VA,0.016382,1
1995-01-19,1995,1,winter,VT,0.046055,1
1995-01-19,1995,1,winter,WA,0.018467,1
1995-01-19,1995,1,winter,WI,0.096937,1
1995-01-19,1995,1,winter,WV,0.02389,1
1995-01-19,1995,1,winter,WY,0.073964,1
1995-01-20,1995,1,winter,AL,0.087664,1
1995-01-20,1995,1,winter,AR,0.041918,1
1995-01-20,1995,1,winter,AZ,0.002899,1
1995-01-20,1995,1,winter,CA,0.025232,1
1995-01-20,1995,1,winter,CO,0.010846,1
1995-01-20,1995,1,winter,CT,0.082902,1
1995-01-20,1995,1,winter,DE,0.117085,1
1995-01-20,1995,1,winter,FL,0.077189,1
1995-01-20,1995,1,winter,GA,0.124306,1
1995-01-20,1995,1,winter,IA,0.154203,1
1995-01-20,1995,1,winter,ID,0.051668,1
1995-01-20,1995,1,winter,IL,0.211148,1
1995-01-20,1995,1,winter,IN,0.200581,1
1995-01-20,1995,1,winter,KS,0.031551,1
1995-01-20,1995,1,winter,KY,0.098022,1
1995-01-20,1995,1,winter,LA,0.019471,1
1995-01-20,1995,1,winter,MA,0.109505,1
1995-01-20,1995,1,winter,MD,0.054445,1
1995-01-20,1995,1,winter,ME,0.030733,1
1995-01-20,1995,1,winter,MI,0.08621,1
1995-01-20,1995,1,winter,MN,0.057665,1
1995-01-20,1995,1,winter,MO,0.086703,1
1995-01-20,1995,1,winter,MS,0.070041,1
1995-01-20,1995,1,winter,MT,0.022881,1
1995-01-20,1995,1,winter,NC,0.150831,1
1995-01-20,1995,1,winter,ND,0.039733,1
1995-01-20,1995,1,winter,NE,0.082422,1
1995-01-20,1995,1,winter,NH,0.079543,1
1995-01-20,1995,1,winter,NJ,0.120005,1
1995-01-20,1995,1,winter,NM,0.008463,1
1995-01-20,1995,1,winter,NV,0.031723,1
1995-01-20,1995,1,winter,NY,0.078269,1
1995-01-20,1995,1,winter,OH,0.097492,1
1995-01-20,1995,1,winter,OK,0.007462,1
1995-01-20,1995,1,winter,OR,0.115691,1
1995-01-20,1995,1,winter,PA,0.065757,1
1995-01-20,1995,1,winter,RI,0.104366,1
1995-01-20,1995,1,winter,SC,0.170362,1
1995-01-20,1995,1,winter,SD,0.081276,1
1995-01-20,1995,1,winter,TN,0.101186,1
1995-01-20,1995,1,winter,TX,0.005254,1
1995-01-20,1995,1,winter,UT,0.02188,1
1995-01-20,1995,1,winter,VA,0.102985,1
1995-01-20,1995,1,winter,VT,0.031217,1
1995-01-20,1995,1,winter,WA,0.034103,1
1995-01-20,1995,1,winter,WI,0.128684,1
1995-01-20,1995,1,winter,WV,0.040054,1
1995-01-20,1995,1,winter,WY,0.038661,1
1995-01-21,1995,1,winter,AL,0.026293,1
1995-01-21,1995,1,winter,AR,0.020385,1
1995-01-21,1995,1,winter,AZ,0.007351,1
1995-01-21,1995,1,winter,CA,0.02108,1
1995-01-21,1995,1,winter,CO,0.011854,1
1995-01-21,1995,1,winter,CT,0.048001,1
1995-01-21,1995,1,winter,DE,0.09473,1
1995-01-21,1995,1,winter,FL,0.027469,1
1995-01-21,1995,1,winter,GA,0.074713,1
1995-01-21,1995,1,winter,IA,0.20692,1
1995-01-21,1995,1,winter,ID,0.034861,1
1995-01-21,1995,1,winter,IL,0.190469,1
1995-01-21,1995,1,winter,IN,0.209295,1
1995-01-21,1995,1,winter,KS,0.050791,1
1995-01-21,1995,1,winter,KY,0.111847,1
1995-01-21,1995,1,winter,LA,0.00285,1
1995-01-21,1995,1,winter,MA,0.026835,1
1995-01-21,1995,1,winter,MD,0.108874,1
1995-01-21,1995,1,winter,ME,0.103467,1
1995-01-21,1995,1,winter,MI,0.072178,1
1995-01-21,1995,1,winter,MN,0.0909,1
1995-01-21,1995,1,winter,MO,0.103254,1
1995-01-21,1995,1,winter,MS,0.011761,1
1995-01-21,1995,1,winter,MT,0.015056,1
1995-01-21,1995,1,winter,NC,0.076099,1
1995-01-21,1995,1,winter,ND,0.031699,1
1995-01-21,1995,1,winter,NE,0.05938,1
1995-01-21,1995,1,winter,NH,0.11729,1
1995-01-21,1995,1,winter,NJ,0.117211,1
1995-01-21,1995,1,winter,NM,0.025585,1
1995-01-21,1995,1,winter,NV,0.00991,1
1995-01-21,1995,1,winter,NY,0.074384,1
1995-01-21,1995,1,winter,OH,0.278853,1
1995-01-21,1995,1,winter,OK,0.039899,1
1995-01-21,1995,1,winter,OR,0.066141,1
1995-01-21,1995,1,winter,PA,0.142162,1
1995-01-21,1995,1,winter,RI,0.102172,1
1995-01-21,1995,1,winter,SC,0.095767,1
1995-01-21,1995,1,winter,SD,0.03973,1
1995-01-21,1995,1,winter,TN,0.048124,1
1995-01-21,1995,1,winter,TX,0.015126,1
1995-01-21,1995,1,winter,UT,0.020549,1
1995-01-21,1995,1,winter,VA,0.09896,1
1995-01-21,1995,1,winter,VT,0.016893,1
1995-01-21,1995,1,winter,WA,0.017599,1
1995-01-21,1995,1,winter,WI,0.10487,1
1995-01-21,1995,1,winter,WV,0.069023,1
1995-01-21,1995,1,winter,WY,0.02275,1
1995-01-22,1995,1,winter,AL,0.005091,1
1995-01-22,1995,1,winter,AR,0.004341,1
1995-01-22,1995,1,winter,AZ,0.004379,1
1995-01-22,1995,1,winter,CA,0.055402,1
1995-01-22,1995,1,winter,CO,0.011486,1
1995-01-22,1995,1,winter,CT,0.028798,1
1995-01-22,1995,1,winter,DE,0.094131,1
1995-01-22,1995,1,winter,FL,0.007025,1
1995-01-22,1995,1,winter,GA,0.021617,1
1995-01-22,1995,1,winter,IA,0.196527,1
1995-01-22,1995,1,winter,ID,0.020526,1
1995-01-22,1995,1,winter,IL,0.126843,1
1995-01-22,1995,1,winter,IN,0.168611,1
1995-01-22,1995,1,winter,KS,0.045934,1
1995-01-22,1995,1,winter,KY,0.088148,1
1995-01-22,1995,1,winter,LA,0.020052,1
1995-01-22,1995,1,winter,MA,0.02934,1
1995-01-22,1995,1,winter,MD,0.09339,1
1995-01-22,1995,1,winter,ME,0.028468,1
1995-01-22,1995,1,winter,MI,0.060399,1
1995-01-22,1995,1,winter,MN,0.106456,1
1995-01-22,1995,1,winter,MO,0.075566,1
1995-01-22,1995,1,winter,MS,0.004768,1
1995-01-22,1995,1,winter,MT,0.010589,1
1995-01-22,1995,1,winter,NC,0.038907,1
1995-01-22,1995,1,winter,ND,0.033359,1
1995-01-22,1995,1,winter,NE,0.05317,1
1995-01-22,1995,1,winter,NH,0.083191,1
1995-01-22,1995,1,winter,NJ,0.107847,1
1995-01-22,1995,1,winter,NM,0.035863,1
1995-01-22,1995,1,winter,NV,0.019894,1
1995-01-22,1995,1,winter,NY,0.115981,1
1995-01-22,1995,1,winter,OH,0.249432,1
1995-01-22,1995,1,winter,OK,0.039302,1
1995-01-22,1995,1,winter,OR,0.087442,1
1995-01-22,1995,1,winter,PA,0.12255,1
1995-01-22,1995,1,winter,RI,0.102638,1
1995-01-22,1995,1,winter,SC,0.048282,1
1995-01-22,1995,1,winter,SD,0.05578,1
1995-01-22,1995,1,winter,TN,0.028201,1
1995-01-22,1995,1,winter,TX,0.060077,1
1995-01-22,1995,1,winter,UT,0.012576,1
1995-01-22,1995,1,winter,VA,0.068085,1
1995-01-22,1995,1,winter,VT,0.008333,1
1995-01-22,1995,1,winter,WA,0.018164,1
1995-01-22,1995,1,winter,WI,0.048763,1
1995-01-22,1995,1,winter,WV,0.052827,1
1995-01-22,1995,1,winter,WY,0.039477,1
1995-01-23,1995,1,winter,AL,0.054489,1
1995-01-23,1995,1,winter,AR,0.024232,1
1995-01-23,1995,1,winter,AZ,0.004631,1
1995-01-23,1995,1,winter,CA,0.040924,1
1995-01-23,1995,1,winter,CO,0.02017,1
1995-01-23,1995,1,winter,CT,0.017599,1
1995-01-23,1995,1,winter,DE,0.027337,1
1995-01-23,1995,1,winter,FL,0.090493,1
1995-01-23,1995,1,winter,GA,0.018132,1
1995-01-23,1995,1,winter,IA,0.085219,1
1995-01-23,1995,1,winter,ID,0.041212,1
1995-01-23,1995,1,winter,IL,0.056509,1
1995-01-23,1995,1,winter,IN,0.049213,1
1995-01-23,1995,1,winter,KS,0.021359,1
1995-01-23,1995,1,winter,KY,0.024359,1
1995-01-23,1995,1,winter,LA,0.113998,1
1995-01-23,1995,1,winter,MA,0.040638,1
1995-01-23,1995,1,winter,MD,0.012859,1
1995-01-23,1995,1,winter,ME,0.03761,1
1995-01-23,1995,1,winter,MI,0.021811,1
1995-01-23,1995,1,winter,MN,0.023201,1
1995-01-23,1995,1,winter,MO,0.060265,1
1995-01-23,1995,1,winter,MS,0.051265,1
1995-01-23,1995,1,winter,MT,0.0408,1
1995-01-23,1995,1,winter,NC,0.002723,1
1995-01-23,1995,1,winter,ND,0.005056,1
1995-01-23,1995,1,winter,NE,0.026405,1
1995-01-23,1995,1,winter,NH,0.109118,1
1995-01-23,1995,1,winter,NJ,0.086855,1
1995-01-23,1995,1,winter,NM,0.02036,1
1995-01-23,1995,1,winter,NV,0.043812,1
1995-01-23,1995,1,winter,NY,0.069136,1
1995-01-23,1995,1,winter,OH,0.079069,1
1995-01-23,1995,1,winter,OK,0.007244,1
1995-01-23,1995,1,winter,OR,0.055165,1
1995-01-23,1995,1,winter,PA,0.031306,1
1995-01-23,1995,1,winter,RI,0.121309,1
1995-01-23,1995,1,winter,SC,0.012149,1
1995-01-23,1995,1,winter,SD,0.00918,1
1995-01-23,1995,1,winter,TN,0.026844,1
1995-01-23,1995,1,winter,TX,0.083553,1
1995-01-23,1995,1,winter,UT,0.006465,1
1995-01-23,1995,1,winter,VA,0.016374,1
1995-01-23,1995,1,winter,VT,0.017454,1
1995-01-23,1995,1,winter,WA,0.018464,1
1995-01-23,1995,1,winter,WI,0.020198,1
1995-01-23,1995,1,winter,WV,0.008876,1
1995-01-23,1995,1,winter,WY,0.042999,1
1995-01-24,1995,1,winter,AL,0.01471,1
1995-01-24,1995,1,winter,AR,0.012567,1
1995-01-24,1995,1,winter,AZ,0.010263,1
1995-01-24,1995,1,winter,CA,0.048255,1
1995-01-24,1995,1,winter,CO,0.012727,1
1995-01-24,1995,1,winter,CT,0.025593,1
1995-01-24,1995,1,winter,DE,0.071295,1
1995-01-24,1995,1,winter,FL,0.075416,1
1995-01-24,1995,1,winter,GA,0.048672,1
1995-01-24,1995,1,winter,IA,0.00409,1
1995-01-24,1995,1,winter,ID,0.077667,1
